bug id, has_smell 
19330825, false 
19337627, false 
19340792, false 
19349693, false 
19371754, false 
19382871, false 
19397276, false 
19412589, false 
19412725, false 
19437552, false 
19440221, false 
19461810, false 
19470192, false 
19479861, false 
19509156, false 
19516826, false 
19520495, false 
19525200, false 
19531976, false 
19537384, false 
19538553, false 
19544351, false 
19555868, false 
19574976, false 
19582019, false 
19602257, false 
19609418, false 
19609468, false 
19612879, false 
19623656, false 
19642104, false 
19666434, false 
19668057, false 
19696844, false 
19704432, false 
19704592, false 
19706593, false 
19709691, false 
19712809, false 
19718330, false 
19797138, false 
19805521, false 
19818550, false 
19865400, false 
19894637, false 
19908596, false 
19913735, false 
19918231, false 
19919114, false 
19924661, false 
19937981, false 
19940527, false 
19948628, false 
19950062, false 
19950657, false 
19987403, false 
19993667, false 
19995822, false 
20008288, false 
20010079, false 
20012567, false 
20013379, false 
20015121, false 
20015718, false 
20016398, false 
20016455, false 
20016740, false 
20024603, false 
20037135, false 
20059794, false 
20064008, false 
20064962, false 
20066058, false 
20067687, false 
20068182, false 
20070414, false 
20081183, false 
20087437, false 
20088412, false 
20089489, false 
20089503, false 
20090652, false 
20091403, false 
20092236, false 
20093789, false 
20102975, false 
20110140, false 
20113389, false 
20123879, false 
20124384, false 
20127825, false 
20128047, false 
20134921, false 
20136477, false 
20138255, false 
20144385, false 
20148125, false 
20153922, false 
20154391, false 
20157436, false 
20159300, false 
20160395, false 
20160491, false 
20171694, false 
20175072, false 
20176812, false 
20199623, false 
20209718, false 
20217070, false 
20224743, false 
20229905, false 
20232310, false 
20232584, false 
20247811, false 
20254168, false 
20257400, false 
20257430, false 
20257833, false 
20258744, false 
20260729, false 
20264417, false 
20267825, false 
20268926, false 
20275423, false 
20275572, false 
20288155, false 
20294239, false 
20303449, false 
20323096, false 
20332322, false 
20333885, false 
20343017, false 
20343730, false 
20345203, false 
20346194, false 
20346315, false 
20416721, false 
20423603, false 
20431566, false 
20432208, false 
20438089, false 
20443325, false 
20443441, false 
20447313, false 
20447341, false 
20451261, false 
20451514, false 
20452651, false 
20461288, false 
20469328, false 
20488109, false 
20491394, false 
20493815, false 
20493831, false 
20494934, false 
20495301, false 
20500732, false 
20503132, false 
20503551, false 
20503562, false 
20503708, false 
20507129, false 
20518822, false 
20525775, false 
20532827, false 
20535812, false 
20537162, false 
20545952, false 
20554807, false 
20556237, false 
20561357, false 
20562850, false 
20614145, false 
20616288, false 
20636917, false 
20641986, false 
20641996, false 
20642684, false 
20642759, false 
20643039, false 
20647016, false 
20652663, false 
20652683, false 
20653654, false 
20663748, false 
20669049, false 
20669231, false 
20692121, false 
20696126, false 
20697812, false 
20698931, false 
20704229, false 
20704355, false 
20709442, false 
20711006, false 
20719615, false 
20722624, false 
20723240, false 
20728640, false 
20731384, false 
20736251, false 
20750301, false 
20751702, false 
20751989, false 
20752953, false 
20752986, false 
20754494, false 
20760800, false 
20761426, false 
20763296, false 
20763994, false 
20764439, false 
20764441, false 
20765163, false 
20810492, false 
20811452, false 
20813824, false 
20817208, false 
20820034, false 
20820039, false 
20820363, false 
20820366, false 
20820914, false 
20822219, false 
20822962, false 
20823932, false 
20823970, false 
20823978, false 
20824264, false 
20826627, false 
20826638, false 
20827220, false 
20828356, false 
20831507, false 
20836019, false 
20849543, false 
20851763, false 
20852831, false 
20853317, false 
20853645, false 
20854925, false 
20863078, false 
20864436, false 
20879084, false 
20882034, false 
20882522, false 
20884993, false 
20886649, false 
20887665, false 
20887706, false 
20888718, false 
20888836, false 
20889739, false 
20889746, false 
20892246, false 
20893212, false 
20899208, false 
20914299, false 
20916418, false 
20916542, false 
20917373, false 
20918138, false 
20918350, false 
20922838, false 
20923734, false 
20923818, false 
20925281, false 
20925733, false 
20930071, false 
20934462, false 
20940526, false 
20940663, false 
20944446, false 
20947116, false 
20948129, true 
20948199, false 
20949086, false 
20949290, false 
20950124, false 
20951546, false 
20953232, false 
20956211, false 
20972545, false 
20980990, false 
21004101, false 
21011574, false 
21016983, false 
21017105, false 
21019153, false 
21019691, false 
21020457, false 
21024091, false 
21024958, false 
21025743, false 
21027462, false 
21028396, false 
21028875, false 
21035363, false 
21035702, false 
21035872, false 
21038249, false 
21039983, false 
21040387, false 
21043955, false 
21044520, false 
21045118, false 
21048197, false 
21063241, false 
21063567, false 
21063767, false 
21066017, false 
21066411, false 
21069008, false 
21072209, false 
21078474, false 
21078841, false 
21078873, false 
21079749, false 
21088342, false 
21089268, false 
21089476, false 
21089678, false 
21090207, false 
21109517, false 
21111048, false 
21114836, false 
21118142, false 
21118976, false 
21119650, false 
21119929, false 
21120949, false 
21123444, false 
21124013, false 
21128921, false 
21140169, false 
21141841, false 
21144503, false 
21144633, false 
21144634, false 
21146646, false 
21147832, false 
21151568, false 
21153703, false 
21155107, false 
21155295, false 
21157785, false 
21161785, false 
21161798, false 
21161917, false 
21163229, false 
21163773, false 
21165217, false 
21168854, false 
21168985, false 
21170680, false 
21170699, false 
21177954, false 
21180997, false 
21183019, false 
21188928, false 
21191915, false 
21195624, false 
21196323, false 
21202826, false 
21205118, false 
21206470, false 
21207612, false 
21207640, false 
21209200, false 
21209207, false 
21209482, false 
21209627, false 
21239185, false 
21248682, false 
21266735, false 
21267436, false 
21268174, false 
21269675, false 
21270879, false 
21271229, false 
21271425, false 
21274132, false 
21274505, false 
21277083, false 
21277214, false 
21286186, false 
21292010, false 
21299667, false 
21300531, false 
21300645, false 
21304922, false 
21306433, false 
21307136, false 
21307285, false 
21310773, false 
21313401, false 
21313985, false 
21319642, false 
21320918, false 
21322861, false 
21325183, false 
21333763, false 
21335622, false 
21335624, false 
21335976, false 
21337469, false 
21337754, false 
21337755, false 
21338555, false 
21340132, false 
21342038, false 
21342040, false 
21342042, false 
21342148, false 
21343769, false 
21343770, false 
21343778, false 
21343781, false 
21352447, false 
21359239, false 
21360311, false 
21361248, false 
21365029, false 
21368124, false 
21371836, false 
21371878, false 
21374535, false 
21375811, false 
21376328, false 
21376364, false 
21376386, false 
21376607, false 
21379150, false 
21393975, false 
21395858, false 
21398706, false 
21400392, false 
21400628, false 
21402257, false 
21403373, false 
21403390, false 
21403998, false 
21405791, false 
21405941, false 
21405946, false 
21406130, false 
21406143, false 
21407651, false 
21409825, false 
21411311, false 
21420748, false 
21422939, false 
21428802, false 
21429947, false 
21431334, false 
21433654, false 
21433656, false 
21440634, false 
21442271, false 
21442898, false 
21444506, false 
21445574, false 
21445745, false 
21446448, false 
21448052, false 
21449922, false 
21450145, false 
21454488, false 
21461177, false 
21462057, false 
21464182, false 
21474154, false 
21474174, false 
21474356, false 
21474410, false 
21476825, false 
21478443, false 
21490615, false 
21490722, false 
21491908, false 
21491909, false 
21491968, false 
21492297, false 
21495023, false 
21499476, false 
21499566, false 
21500600, false 
21504588, false 
21508503, false 
21511988, false 
21514179, false 
21517956, false 
21520606, false 
21523750, false 
21525170, false 
21525300, false 
21525318, false 
21528167, false 
21528168, false 
21530009, false 
21536556, false 
21549197, false 
21549323, false 
21549528, false 
21549531, false 
21557327, false 
21559453, false 
21559800, false 
21560057, false 
21560515, false 
21562349, false 
21562869, false 
21563489, false 
21563854, false 
21565811, false 
21566007, false 
21568059, false 
21570986, false 
21571360, false 
21571893, false 
21571894, false 
21572283, false 
21572289, false 
21572292, false 
21573422, false 
21573551, false 
21573666, false 
21578056, false 
21580708, false 
21581533, false 
21584198, false 
21588246, false 
21588537, false 
21588539, false 
21589105, false 
21590915, false 
21590916, false 
21594472, false 
21595440, false 
21595702, false 
21595866, false 
21600287, false 
21602590, false 
21607106, false 
21609252, false 
21610393, false 
21613139, false 
21613534, false 
21614747, false 
21615151, false 
21615776, false 
21617792, false 
21618072, false 
21619456, false 
21622286, false 
21629701, false 
21632700, false 
21633189, false 
21637535, false 
21637637, false 
21640379, false 
21645660, false 
21645706, false 
21645707, false 
21645842, false 
21647271, false 
21647354, false 
21648799, false 
21650211, false 
21650477, false 
21656069, false 
21663831, false 
21664964, false 
21666225, false 
21668207, false 
21674339, false 
21674851, false 
21676789, false 
21687602, false 
21690610, false 
21693547, false 
21695578, false 
21695880, false 
21696081, false 
21699099, true 
21700600, false 
21705209, false 
21705230, false 
21711315, false 
21717956, false 
21718000, false 
21721463, false 
21724236, false 
21725750, false 
21725996, false 
21728222, false 
21729214, false 
21730477, false 
21730509, false 
21732997, false 
21735884, false 
21737573, false 
21738328, false 
21738666, false 
21738872, false 
21739901, false 
21743205, false 
21744132, false 
21749058, false 
21751387, false 
21753739, false 
21754326, false 
21754666, false 
21755092, false 
21755299, false 
21756298, false 
21757911, false 
21758946, false 
21760614, false 
21761217, false 
21761781, true 
21762391, false 
21763049, false 
21764803, false 
21774853, false 
21778419, false 
21779477, false 
21780590, false 
21781452, false 
21782268, false 
21784262, false 
21785111, false 
21785593, false 
21786749, false 
21787562, false 
21791609, false 
21793687, false 
21795172, false 
21800830, false 
21802841, false 
21805255, false 
21808294, false 
21813977, false 
21816857, false 
21817488, false 
21831184, false 
21831336, false 
21832299, false 
21837219, false 
21837824, false 
21838358, false 
21849185, false 
21851140, false 
21852542, false 
21853106, false 
21854466, false 
21855614, false 
21855957, false 
21857172, false 
21858077, false 
21869917, false 
21870226, false 
21874693, false 
21878236, false 
21880406, false 
21880868, false 
21886109, false 
21886856, false 
21889278, false 
21893371, false 
21896051, false 
21900139, false 
21901286, false 
21902225, false 
21903503, false 
21908788, false 
21910771, false 
21915588, false 
21915589, false 
21919885, false 
21923805, false 
21932251, false 
21932760, false 
21932815, false 
21933285, false 
21934855, false 
21945972, false 
21947835, false 
21948478, false 
21949045, false 
21949364, false 
21949905, false 
21953388, false 
21954760, false 
21955350, false 
21955617, false 
21956394, false 
21957428, false 
21959866, false 
21980225, false 
21984798, false 
21996939, false 
21997648, false 
22006795, false 
22007110, false 
22007124, false 
22008542, false 
22023363, false 
22027952, false 
22028725, false 
22028858, false 
22030216, false 
22030831, false 
22031100, false 
22033466, false 
22035466, false 
22038802, false 
22039189, false 
22040227, false 
22045560, false 
22047202, false 
22047392, false 
22052083, false 
22055550, false 
22055552, false 
22059484, false 
22060119, false 
22060509, false 
22062480, false 
22062549, false 
22063656, false 
22063668, false 
22063930, false 
22068114, false 
22069078, false 
22071080, false 
22071351, false 
22071990, false 
22072099, false 
22076905, false 
22078684, false 
22083023, false 
22084679, false 
22088355, false 
22090564, false 
22091912, false 
22092169, false 
22092273, false 
22093669, false 
22093837, false 
22095062, false 
22096089, false 
22096093, false 
22096344, false 
22104872, false 
22104923, false 
22104986, false 
22116033, false 
22117860, false 
22122298, false 
22123243, false 
22126532, false 
22127517, false 
22128169, false 
22128249, false 
22129483, false 
22131472, false 
22141958, false 
22163689, false 
22170595, false 
22172659, false 
22173890, false 
22174716, false 
22183841, false 
22184114, false 
22184528, false 
22187754, false 
22189925, false 
22191609, false 
22192518, false 
22195186, false 
22196478, false 
22197117, false 
22197200, false 
22199594, false 
22199666, false 
22202895, false 
22205322, false 
22206076, false 
22206214, false 
22206506, false 
22207144, false 
22207948, false 
22208220, false 
22208242, false 
22208502, false 
22208997, false 
22209630, false 
22212693, false 
22212976, false 
22215928, false 
22225617, false 
22225706, false 
22229417, false 
22234438, false 
22235304, false 
22238567, false 
22248271, false 
22248525, false 
22254401, false 
22261909, false 
22266686, false 
22273408, false 
22282121, false 
22285167, false 
22287398, false 
22287469, false 
22287521, false 
22289362, false 
22291400, false 
22298966, false 
22302226, false 
22304981, false 
22308836, false 
22314304, false 
22320446, false 
22324907, false 
22328919, false 
22328963, false 
22328974, false 
22331569, false 
22331852, false 
22332500, false 
22332617, false 
22333078, false 
22333421, false 
22335001, false 
22339693, false 
22345134, false 
22346196, false 
22351040, false 
22354158, false 
22356546, false 
22356918, false 
22357152, false 
22358087, false 
22358539, false 
22358954, false 
22359208, false 
22359801, false 
22367550, false 
22376538, false 
22378829, false 
22379438, false 
22381703, false 
22383768, false 
22385254, false 
22389221, false 
22392651, false 
22402726, false 
22403888, false 
22404239, false 
22405482, false 
22405963, false 
22406002, false 
22407003, false 
22407109, false 
22408712, false 
22409077, false 
22411158, false 
22414716, false 
22417740, false 
22422588, false 
22440907, false 
22444755, false 
22447614, false 
22451710, false 
22452379, false 
22455414, false 
22460275, false 
22461683, false 
22463079, false 
22466201, false 
22468536, false 
22469552, false 
22471024, false 
22472435, false 
22472592, false 
22475546, false 
22476539, false 
22480459, false 
22483086, false 
22483263, false 
22486756, false 
22492225, false 
22495550, false 
22497103, false 
22499793, false 
22502068, false 
22502673, false 
22503636, false 
22507076, false 
22510833, false 
22512520, false 
22512982, false 
22513439, false 
22514086, false 
22517687, false 
22519478, false 
22521443, false 
22523342, false 
22524902, false 
22525550, false 
22527834, false 
22529981, false 
22530947, false 
22534021, false 
22537253, false 
22540083, false 
22540754, false 
22541933, false 
22541936, false 
22541939, false 
22541941, false 
22542002, false 
22543972, false 
22545248, false 
22545670, false 
22547309, false 
22547950, false 
22547958, false 
22548808, false 
22549399, false 
22550851, false 
22556242, false 
22558848, false 
22559274, false 
22561692, false 
22563699, false 
22564251, false 
22564405, false 
22564474, false 
22565656, false 
22567770, false 
22568004, false 
22571198, false 
22598083, false 
22602295, false 
22603558, false 
22605235, false 
22605259, false 
22606153, false 
22609426, false 
22613599, false 
22620824, false 
22626247, false 
22627299, false 
22627493, false 
22627686, false 
22628106, false 
22630332, false 
22630335, false 
22631253, false 
22632129, false 
22639018, false 
22640007, false 
22644634, false 
22646748, false 
22651750, false 
22653147, false 
22653721, false 
22661021, false 
22665268, false 
22665508, false 
22665752, false 
22666353, false 
22666539, false 
22671255, false 
22671268, false 
22675319, false 
22676664, false 
22677859, false 
22682394, false 
22684864, false 
22685046, false 
22685113, false 
22692162, false 
22693991, false 
22694757, false 
22694837, false 
22697024, false 
22700993, false 
22701182, false 
22704995, false 
22709057, false 
22709088, false 
22710906, false 
22716352, false 
22718669, false 
22718911, false 
22720663, false 
22721935, false 
22724385, false 
22725110, false 
22726278, false 
22726900, false 
22727418, false 
22728205, false 
22728624, false 
22729316, false 
22729461, false 
22729462, false 
22733436, false 
22753960, false 
22760556, false 
22760612, false 
22767853, false 
22767990, false 
22772178, false 
22773176, false 
22773426, false 
22774068, false 
22774343, false 
22775237, false 
22775369, false 
22775504, false 
22776010, false 
22776149, false 
22776576, false 
22776757, false 
22776761, false 
22778349, false 
22779583, false 
22790527, false 
22791070, false 
22791113, false 
22792563, false 
22797622, false 
22797867, false 
22799741, false 
22800189, false 
22800686, false 
22800767, false 
22802885, false 
22802981, false 
22803550, false 
22803686, false 
22806069, false 
22806380, false 
22806817, false 
22807015, false 
22807654, false 
22808662, false 
22808676, false 
22810327, false 
22812470, false 
22815971, false 
22817899, false 
22820787, false 
22820834, false 
22822416, false 
22824325, false 
22824701, false 
22825043, false 
22826906, false 
22828132, false 
22836852, false 
22840771, false 
22840778, false 
22842106, false 
22845728, false 
22846469, false 
22846755, false 
22847896, false 
22848361, false 
22850789, false 
22851074, false 
22851337, false 
22852700, false 
22853745, false 
22854014, false 
22854896, false 
22855417, false 
22855713, false 
22855718, false 
22857261, false 
22857263, false 
22858221, false 
22858403, false 
22859862, false 
22860136, false 
22860162, false 
22860713, false 
22862845, false 
22863855, false 
22864186, false 
22864941, false 
22867250, false 
22869066, false 
22870354, false 
22874330, false 
22875357, false 
22875456, false 
22875494, false 
22876536, false 
22879202, false 
22879546, false 
22879917, false 
22881983, false 
22902898, false 
22908453, false 
22908937, false 
22908952, false 
22911708, false 
22912507, false 
22914251, false 
22914603, false 
22916291, false 
22917218, false 
22924782, false 
22926131, false 
22928831, false 
22929087, false 
22929608, false 
22931139, false 
22931143, false 
22940651, false 
22942480, false 
22943461, false 
22943781, false 
22947123, false 
22947287, false 
22947288, false 
22949579, false 
22950892, false 
22950929, false 
22951001, false 
22952515, false 
22955562, false 
22956426, false 
22957162, false 
22957192, false 
22958127, false 
22958572, false 
22960980, false 
22961090, false 
22962165, false 
22962661, false 
22966229, false 
22970244, false 
22975427, false 
22977552, false 
22977827, false 
22979024, false 
22984152, false 
22984173, false 
22984670, false 
22984782, false 
22984908, false 
22989588, false 
22990512, false 
23001119, false 
23008551, false 
23011454, false 
23011462, false 
23016052, false 
23017449, false 
23018710, false 
23021202, false 
23021286, false 
23027554, false 
23028410, false 
23029815, false 
23033258, false 
23035924, false 
23036658, false 
23038060, false 
23038206, false 
23038618, false 
23038651, false 
23038659, false 
23040221, false 
23041817, false 
23043018, false 
23050463, false 
23063217, false 
23064351, false 
23066614, false 
23067429, false 
23069901, false 
23072621, false 
23079964, false 
23081362, false 
23081429, false 
23084229, false 
23086704, false 
23090399, false 
23090876, false 
23097276, false 
23097413, false 
23098198, false 
23101112, false 
23105138, false 
23105562, false 
23111466, false 
23113439, false 
23117558, false 
23118610, false 
23118708, false 
23125529, false 
23128307, false 
23130675, false 
23143748, false 
23147562, false 
23147564, false 
23155138, false 
23159764, false 
23163299, false 
23164917, false 
23171638, false 
23171731, false 
23176762, false 
23179116, false 
23186545, false 
23189342, false 
23191381, false 
23191905, false 
23191995, false 
23193951, false 
23197666, false 
23199081, false 
23200352, false 
23214670, false 
23216982, false 
23217476, false 
23217941, false 
23218195, false 
23218338, false 
23219556, false 
23220370, false 
23222011, false 
23223527, false 
23223694, false 
23225107, false 
23226635, false 
23232602, false 
23256614, false 
23263661, false 
23275072, false 
23279835, false 
23280104, false 
23281036, false 
23283899, false 
23286362, false 
23289404, false 
23295655, false 
23299488, false 
23299977, false 
23303608, false 
23304421, false 
23307587, false 
23310674, false 
23316836, false 
23318158, false 
23319188, false 
23324672, false 
23327474, false 
23331110, false 
23341500, false 
23344235, false 
23344236, false 
23345192, false 
23348968, false 
23349046, false 
23350688, false 
23353979, false 
23354529, false 
23357902, false 
23361760, false 
23365512, false 
23365544, false 
23370436, false 
23370442, false 
23372372, false 
23375670, false 
23376695, false 
23379302, false 
23380500, false 
23383805, false 
23387146, false 
23391894, false 
23393557, false 
23395395, false 
23397072, false 
23397961, false 
23401557, false 
23404902, false 
23408097, false 
23409719, false 
23416037, false 
23419042, false 
23428182, false 
23429459, false 
23431343, false 
23452983, false 
23470411, false 
23474411, false 
23489031, false 
23489536, false 
23491348, false 
23491822, false 
23507268, false 
23511899, false 
23516394, false 
23516947, false 
23517584, false 
23520975, false 
23528076, false 
23528586, false 
23531798, false 
23534750, false 
23535524, false 
23535724, false 
23539759, false 
23554941, false 
23557674, false 
23562904, false 
23566299, false 
23566667, false 
23568127, false 
23569962, false 
23570959, false 
23572286, false 
23575152, false 
23576575, false 
23576672, false 
23581121, false 
23587345, false 
23587553, false 
23588905, false 
23589012, false 
23589870, false 
23590300, false 
23591205, false 
23591361, false 
23591407, false 
23591449, false 
23596083, false 
23596652, false 
23600574, false 
23602571, false 
23607427, false 
23615434, false 
23617602, false 
23619366, false 
23621364, false 
23623327, false 
23623573, false 
23623580, false 
23625458, false 
23626353, false 
23627319, false 
23628238, false 
23629618, false 
23629892, false 
23631400, false 
23636271, false 
23641693, false 
23657953, false 
23661668, false 
23661687, false 
23668918, false 
23674536, false 
23676310, false 
23681267, false 
23688983, false 
23689649, false 
23691099, false 
23692022, false 
23707729, false 
23709311, false 
23712807, false 
23713124, false 
23713450, false 
23718313, false 
23718447, false 
23718806, false 
23718807, false 
23719082, false 
23719889, false 
23721209, false 
23724209, false 
23725157, false 
23725305, false 
23725346, false 
23725571, false 
23725768, false 
23725773, false 
23725795, false 
23727276, false 
23727363, false 
23727371, false 
23731243, false 
23733078, false 
23744091, false 
23748205, false 
23749309, false 
23749629, false 
23753686, false 
23755120, false 
23760467, false 
23760482, false 
23763003, false 
23763488, false 
23770219, false 
23775352, false 
23776983, false 
23786643, false 
23787555, false 
23792020, false 
23792178, false 
23793966, false 
23798142, false 
23798697, false 
23799935, false 
23801105, false 
23804201, false 
23807249, false 
23811652, false 
23815609, false 
23820259, false 
23822226, false 
23825781, false 
23827042, false 
23838271, false 
23844466, false 
23854618, false 
23862319, false 
23868522, false 
23884210, false 
23886750, false 
23887558, false 
23896047, false 
23898216, false 
23898941, false 
23899814, false 
23901900, false 
23904868, false 
23905473, false 
23906864, false 
23909429, false 
23909438, false 
23932175, false 
23934806, false 
23936872, false 
23938464, false 
23939846, false 
23942769, false 
23943664, false 
23945351, false 
23952388, false 
23957523, false 
23967648, false 
23968092, false 
23970448, false 
23970549, false 
23971926, false 
23971948, false 
23973158, false 
23974105, false 
23974711, false 
23975855, false 
23978113, false 
23978723, false 
23978877, false 
23979591, false 
23980921, false 
23981171, false 
23983739, false 
23993096, false 
24005761, false 
24012164, false 
24024480, false 
24038268, false 
24045921, false 
24050462, false 
24057304, false 
24062075, false 
24088745, false 
24090084, false 
24093127, false 
24102650, false 
24103683, false 
24105549, false 
24105850, false 
24106254, false 
24112165, false 
24116819, false 
24117216, false 
24126143, false 
24127950, false 
24132367, false 
24132864, false 
24133609, false 
24135005, false 
24135025, false 
24135353, false 
24136124, false 
24140864, false 
24142738, false 
24146132, false 
24147407, false 
24158847, false 
24164917, false 
24167496, false 
24168122, false 
24168299, false 
24172036, false 
24172957, false 
24178814, false 
24180385, false 
24188595, false 
24201913, false 
24202851, false 
24207964, false 
24212155, false 
24224067, false 
24237555, false 
24244089, false 
24244260, false 
24247417, false 
24251945, false 
24256521, false 
24257588, false 
24260668, false 
24265204, false 
24265658, false 
24273164, false 
24273807, false 
24276564, false 
24280547, false 
24293179, false 
24298694, false 
24300128, false 
24304031, false 
24305559, false 
24308179, false 
24314667, false 
24316765, false 
24316798, false 
24317401, false 
24326872, false 
24331392, false 
24331704, false 
24336240, false 
24336351, false 
24341350, false 
24341715, false 
24342101, false 
24351061, false 
24355754, false 
24365214, false 
24365439, false 
24366804, false 
24371570, false 
24374092, false 
24375616, false 
24380097, false 
24383169, false 
24385082, false 
24394572, false 
24404382, false 
24410611, false 
24410613, false 
24412662, false 
24413182, false 
24415573, false 
24415683, false 
24415739, false 
24416313, false 
24425865, false 
24434303, false 
24450765, false 
24451710, false 
24460346, false 
24462900, false 
24464358, false 
24464823, false 
24471234, false 
24486809, false 
24490656, false 
24494019, false 
24495166, false 
24500829, false 
24501085, false 
24502082, false 
24504154, false 
24504456, false 
24505153, false 
24505761, false 
24507122, false 
24508712, false 
24511453, false 
24511454, false 
24519879, false 
24526176, true 
24527715, false 
24528290, false 
24533823, false 
24534744, false 
24537314, false 
24540091, false 
24540625, false 
24541671, false 
24542381, false 
24542768, false 
24544391, false 
24545206, false 
24547258, false 
24548073, false 
24561563, false 
24561657, false 
24569398, false 
24569533, false 
24571095, false 
24573657, false 
24574575, false 
24575031, false 
24575766, false 
24579258, false 
24583803, false 
24584030, false 
24584749, false 
24595899, false 
24599015, false 
24603614, false 
24611765, false 
24613146, false 
24614374, false 
24616123, false 
24618535, false 
24623909, false 
24635258, false 
24657825, false 
24667663, false 
24668341, false 
24668423, false 
24668543, false 
24668831, false 
24670525, false 
24671393, false 
24671570, false 
24673125, false 
24673628, false 
24674409, false 
24674907, false 
24676446, false 
24678065, false 
24678704, false 
24679461, false 
24680002, false 
24685213, false 
24687559, false 
24688781, false 
24690166, false 
24690277, false 
24693644, false 
24698874, false 
24709303, false 
24713704, false 
24715185, false 
24717461, false 
24718309, false 
24718795, false 
24719581, false 
24736912, false 
24738105, false 
24738244, false 
24738486, false 
24742523, false 
24742707, false 
24745252, false 
24745288, false 
24745840, false 
24746231, false 
24747886, false 
24750271, false 
24756957, false 
24756974, false 
24759242, false 
24771264, false 
24776978, false 
24777080, false 
24786592, false 
24797866, false 
24797872, false 
24803707, false 
24804021, false 
24806374, false 
24807501, false 
24810450, false 
24811556, false 
24812224, false 
24814127, false 
24814340, false 
24814867, false 
24815256, false 
24816235, false 
24821101, false 
24837343, false 
24841350, false 
24848552, false 
24848946, false 
24850563, false 
24866646, false 
24869636, false 
24870602, false 
24877230, false 
24878587, false 
24883058, false 
24884665, false 
24884813, false 
24889605, false 
24890464, false 
24890474, false 
24900376, false 
24902578, false 
24906368, false 
24906701, false 
24913379, false 
24913782, false 
24913915, false 
24914011, false 
24914029, false 
24914976, false 
24915541, false 
24924597, false 
24932279, false 
24932354, false 
24939655, false 
24941148, false 
24946655, false 
24949216, false 
24952794, false 
24954318, false 
24955055, false 
24955678, false 
24963222, false 
24963914, false 
24967303, false 
24969810, false 
24972775, false 
24973532, false 
24973857, false 
24976862, false 
24977590, false 
24977838, false 
24979554, false 
24979571, false 
24983901, false 
24986554, false 
24986703, false 
24986869, false 
24988170, false 
24990104, false 
24993310, false 
25004154, false 
25006096, false 
25006507, false 
25015474, false 
25017107, false 
25019182, false 
25019187, false 
25022002, false 
25026005, false 
25037917, false 
25043887, false 
25062009, false 
25062620, false 
25066917, false 
25074102, false 
25075151, false 
25075342, false 
25078914, false 
25079217, false 
25079983, false 
25081461, false 
25081468, false 
25081604, false 
25082500, false 
25086413, false 
25088440, false 
25091323, false 
25091611, false 
25102276, false 
25103994, false 
25109215, false 
25113145, false 
25114814, false 
25116730, false 
25117120, false 
25118622, false 
25119046, false 
25120948, false 
25122318, false 
25127850, false 
25147243, false 
25149700, false 
25152838, false 
25165471, false 
25169267, false 
25184308, false 
25185253, false 
25185277, false 
25185711, false 
25186740, false 
25191776, false 
